Rank,TeamId,TeamName,LastSubmissionDate,Score,SubmissionCount,TeamMemberUserNames
1960,15437458,"Pradarsh Mittal","2026-03-19 04:38:28",0.48,1,pradarshmittal
1961,15419912,"LUCK IS WHAT I DONT HAVE","2026-03-20 08:42:41",0.48,1,barnobarno
1962,15418386,Ai_1asy0525,"2026-03-17 05:51:49",0.47,1,ai1asy0525
1963,15433443,amrutha234,"2026-03-19 18:54:14",0.47,1,amrutha234
1964,15445418,"Denis Naumov","2026-03-20 14:05:41",0.47,1,simaregele
1965,15438379,amit.721760,"2026-03-21 06:12:05",0.47,1,amit721760
1966,15445530,"Jeremy Carroll","2026-03-22 04:32:54",0.47,1,ooutwire
1967,15477711,Pearblossom,"2026-03-25 08:51:24",0.47,1,pearblossom
1968,15417320,kevin28gou,"2026-03-27 20:45:29",0.47,1,kevineen
1969,15423945,"Deep RuleBreakers","2026-03-30 02:46:22",0.47,1,"harshita2024,kanchana1990"
1970,15432101,Galois,"2026-03-31 13:43:48",0.47,1,jordane95
1971,15518177,"Pratham Jain #2","2026-04-01 20:29:41",0.47,1,prathamjain2309
1972,15562220,Shion1124,"2026-04-06 22:59:10",0.47,2,shion1124
1973,15568043,Sravbond,"2026-04-07 16:20:02",0.47,1,sravbond
1974,15579624,"Dhruva Das","2026-04-09 13:24:33",0.47,1,dhruva77
1975,15498740,"Subhopam Das","2026-04-12 23:28:51",0.47,1,subhopamdas
1976,15465556,Neer,"2026-03-23 16:12:59",0.46,1,neerbasant
1977,15444633,"Om Choudhary","2026-04-09 14:04:55",0.46,1,omchoudhary2
1978,15431361,Anisoulk,"2026-04-09 14:33:38",0.46,1,anisoulkadda
1979,15482217,Sabari_Ganesan,"2026-03-30 12:42:03",0.45,3,sabariganesan10
1980,15522307,"Norio Hama","2026-04-05 00:03:59",0.45,1,noriohama
1981,15480492,"Furious Monk","2026-04-12 20:57:57",0.44,3,furiousmonk
1982,15416686,"Panagiotis Niarchos","2026-03-19 19:39:51",0.43,1,panagiotisniarchos
1983,15417381,"In Alice's Wonderland","2026-03-28 10:11:42",0.43,1,wscmisx
1984,15462211,otishuang,"2026-03-23 01:21:59",0.43,1,otishuang
1985,15451074,"SIDDHARTH SINGH","2026-03-23 15:07:38",0.42,1,siddharthsingh7545
1986,15440699,"Evgeniy Glukhov","2026-03-19 15:47:11",0.42,1,evgeniyglukhov
1987,15553477,shimonDanziger,"2026-04-04 16:08:08",0.42,1,shimondanziger
1988,15450742,r1ck.sync,"2026-03-20 16:03:22",0.41,1,r1cksync
1989,15474278,"Kerim Memiş","2026-03-28 07:17:01",0.41,1,kerimmemis
1990,15478174,RubyDuckLove,"2026-03-31 11:23:39",0.41,1,rubyducklove
1991,15437789,9B5,"2026-03-20 08:40:27",0.40,1,"gezhongpa,lucasfu132674"
1992,15477967,"Valentino Nguyen","2026-04-06 18:59:44",0.40,2,valentinonguyen
1993,15442839,"Esteban Pedroza99","2026-03-21 23:48:55",0.40,1,estebanpedroza99
1994,15482166,Sham1033,"2026-03-30 23:29:12",0.39,2,shahabul1033
1995,15418582,peek,"2026-04-12 01:16:13",0.39,6,strickailkes
1996,15430729,Nemo_Lover,"2026-03-26 16:31:27",0.38,1,ommodi07
1997,15449716,"Felipe Cataneo","2026-03-22 13:22:38",0.38,1,felipecataneo
1998,15435979,YellwoJune083,"2026-03-20 01:03:29",0.37,1,yellwojune083
1999,15435367,"Xue Feng","2026-03-22 23:02:18",0.37,1,xf4juva
2000,15510691,"Ranjit Jadhawar","2026-04-09 14:00:17",0.36,1,ranjitrjadhawar
2001,15551476,AidenSong123,"2026-04-05 01:43:47",0.14,1,aidensong123
2002,15455252,"la pasión","2026-04-12 12:42:49",0.02,1,dokster
2003,15426634,"Takfarines Guergueb","2026-04-09 14:22:58",0.00,2,bachaboos
2004,15448092,"Antonio Parunov","2026-03-29 10:24:42",0.00,1,aparunov
2005,15425485,"george yazaji1234556","2026-04-10 13:23:07",0.00,2,georgeyazaji1234556
